C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_12_588.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_12_588.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_12_588.jpg,0,0,0,8.450959E-06
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_12_657.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_12_657.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_12_657.jpg,0,0,0,1.230792E-05
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_12_726.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_12_726.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_12_726.jpg,0,0,0,1.064505E-05
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_12_794.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_12_794.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_12_794.jpg,0,0,0,1.184213E-05
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_12_861.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_12_861.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_12_861.jpg,0,0,0,1.343816E-05
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_12_929.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_12_929.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_12_929.jpg,0,0,0,1.011704E-05
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_13_005.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_13_005.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_13_005.jpg,0,0,0,4.110155E-07
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_13_072.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_13_072.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_13_072.jpg,0,0,0,2.939396E-06
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_13_142.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_13_142.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_13_142.jpg,0,0,0,7.787387E-06
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_13_212.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_13_212.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_13_212.jpg,0,0,0,5.560114E-06
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_13_289.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_13_289.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_13_289.jpg,0,0,0,5.023491E-06
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_13_357.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_13_357.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_13_357.jpg,0,0.0833642,0,0.05868257
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_13_427.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_13_427.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_13_427.jpg,0,0.2918919,0,0.1826112
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_13_501.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_13_501.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_13_501.jpg,0,0.4857359,0,0.4933769
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_13_578.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_13_578.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_13_578.jpg,0,0.712289,0,1.029539
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_13_646.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_13_646.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_13_646.jpg,0,0.9476051,0,1.846922
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_13_723.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_13_723.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_13_723.jpg,0,1,0,2.535743
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_13_800.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_13_800.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_13_800.jpg,-0.05,1,0,3.471765
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_13_878.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_13_878.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_13_878.jpg,-0.25,1,0,4.40358
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_13_957.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_13_957.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_13_957.jpg,-0.45,1,0,5.311621
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_14_030.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_14_030.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_14_030.jpg,0,1,0,6.215943
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_14_102.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_14_102.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_14_102.jpg,0,1,0,6.90333
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_14_173.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_14_173.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_14_173.jpg,0,1,0,7.814241
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_14_246.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_14_246.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_14_246.jpg,0,1,0,8.718126
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_14_318.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_14_318.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_14_318.jpg,-0.1,1,0,9.389198
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_14_386.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_14_386.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_14_386.jpg,-0.3,1,0,10.25602
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_14_452.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_14_452.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_14_452.jpg,-0.45,1,0,10.88107
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_14_526.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_14_526.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_14_526.jpg,-0.05,1,0,11.57259
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_14_593.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_14_593.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_14_593.jpg,-0.2,1,0,12.43058
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_14_666.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_14_666.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_14_666.jpg,-0.4,1,0,13.1626
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_14_733.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_14_733.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_14_733.jpg,0,1,0,13.85087
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_14_800.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_14_800.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_14_800.jpg,0,1,0,14.49775
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_14_868.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_14_868.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_14_868.jpg,-0.1,1,0,15.37024
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_14_935.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_14_935.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_14_935.jpg,-0.25,1,0,15.90481
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_002.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_002.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_002.jpg,0,1,0,16.55619
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_073.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_073.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_073.jpg,-0.05,1,0,17.39118
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_145.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_145.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_145.jpg,-0.25,1,0,18.19518
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_218.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_218.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_218.jpg,-0.4,1,0,18.75502
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_289.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_289.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_289.jpg,-0.6000001,1,0,19.44991
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_357.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_357.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_357.jpg,0,1,0,19.99608
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_428.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_428.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_428.jpg,0,1,0,20.78205
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_498.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_498.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_498.jpg,-0.05,1,0,21.34449
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_568.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_568.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_568.jpg,-0.25,1,0,22.1306
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_643.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_643.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_643.jpg,0,1,0,22.72408
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_712.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_712.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_712.jpg,0,1,0,23.50135
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_782.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_782.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_782.jpg,-0.15,1,0,24.07561
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_854.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_854.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_854.jpg,-0.35,1,0,24.79663
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_927.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_927.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_927.jpg,0,1,0,25.52508
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_15_998.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_15_998.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_15_998.jpg,-0.1,1,0,26.09507
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_16_068.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_16_068.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_16_068.jpg,-0.3,1,0,26.82212
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_16_144.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_16_144.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_16_144.jpg,0,1,0,27.54401
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_16_216.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_16_216.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_16_216.jpg,-0.05,1,0,28.10123
C:\Users\Yash Agrawal\Desktop\images2\IMG\center_2019_09_29_17_01_16_290.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\left_2019_09_29_17_01_16_290.jpg,C:\Users\Yash Agrawal\Desktop\images2\IMG\right_2019_09_29_17_01_16_290.jpg,-0.25,1,0,28.8231
